datetime,LINK_ID,ROAD_ROUTE_ID,SECTN_CAR_CNT,TR_VOL_5MN,SM_TR_VOL_5MN,MD_TR_VOL_5MN,LG_TR_VOL_5MN,TR_VOL_15MN,SM_TR_VOL_15MN,MD_TR_VOL_15MN,LG_TR_VOL_15MN,TR_VOL_YMDH,SM_TR_VOL_YMDH,MD_TR_VOL_YMDH,LG_TR_VOL_YMDH
202202210935,1860217400,AD2500001044,19,59,40,12,7,,,,,,,,
202202180215,1860217400,AD2500001044,0,7,1,1,5,22,4,6,12,,,,
202202111115,1860217400,AD2500001044,0,49,49,0,0,129,129,0,0,,,,
202202132255,1860217400,AD2500001044,0,19,5,3,11,,,,,,,,
202202210955,1860217400,AD2500001044,35,31,22,9,0,,,,,,,,
202202180235,1860217400,AD2500001044,0,15,1,3,11,,,,,,,,
202202111135,1860217400,AD2500001044,34,46,46,0,0,,,,,,,,
202202132315,1860217400,AD2500001044,0,35,9,9,17,81,23,25,33,,,,
202202211015,1860217400,AD2500001044,36,57,41,16,0,150,107,38,5,,,,
202202180255,1860217400,AD2500001044,0,6,2,2,2,,,,,,,,
202202111155,1860217400,AD2500001044,13,21,21,0,0,,,,,,,,
202202132335,1860217400,AD2500001044,0,19,3,5,11,,,,,,,,
202202211035,1860217400,AD2500001044,30,71,71,0,0,,,,,,,,
202202180315,1860217400,AD2500001044,2,12,5,2,5,26,8,6,12,,,,
202202111215,1860217400,AD2500001044,33,32,32,0,0,96,96,0,0,,,,
202202132355,1860217400,AD2500001044,0,19,3,4,12,,,,,,,,
202202211055,1860217400,AD2500001044,15,32,32,0,0,,,,,,,,
202202180335,1860217400,AD2500001044,4,5,0,2,3,,,,,,,,
202202111235,1860217400,AD2500001044,41,33,33,0,0,,,,,,,,
202202140015,1860217400,AD2500001044,0,27,8,7,12,46,10,12,24,,,,
202202211115,1860217400,AD2500001044,11,65,65,0,0,172,172,0,0,,,,
202202180355,1860217400,AD2500001044,0,5,1,1,3,,,,,,,,
202202111255,1860217400,AD2500001044,29,23,23,0,0,,,,,,,,
202202140035,1860217400,AD2500001044,0,13,3,4,6,,,,,,,,
202202211135,1860217400,AD2500001044,19,58,58,0,0,,,,,,,,
202202180415,1860217400,AD2500001044,0,6,1,3,2,18,3,8,7,,,,
202202111315,1860217400,AD2500001044,12,41,41,0,0,96,96,0,0,,,,
202202140055,1860217400,AD2500001044,0,9,2,4,3,,,,,,,,
202202211155,1860217400,AD2500001044,17,44,44,0,0,,,,,,,,
202202180435,1860217400,AD2500001044,2,5,2,1,2,,,,,,,,
202202111335,1860217400,AD2500001044,26,50,50,0,0,,,,,,,,
202202140115,1860217400,AD2500001044,0,17,5,5,7,33,9,9,15,,,,
202202211215,1860217400,AD2500001044,20,72,72,0,0,173,173,0,0,,,,
202202180455,1860217400,AD2500001044,0,6,1,1,4,,,,,,,,
202202111355,1860217400,AD2500001044,13,25,25,0,0,,,,,,,,
202202140135,1860217400,AD2500001044,0,6,1,0,5,,,,,,,,
202202211235,1860217400,AD2500001044,22,68,68,0,0,,,,,,,,
202202180515,1860217400,AD2500001044,4,6,2,2,2,21,4,7,10,,,,
202202111415,1860217400,AD2500001044,22,46,46,0,0,122,122,0,0,,,,
202202140155,1860217400,AD2500001044,0,16,1,2,13,,,,,,,,
202202211255,1860217400,AD2500001044,6,48,48,0,0,,,,,,,,
202202180535,1860217400,AD2500001044,8,7,3,0,4,,,,,,,,
202202111435,1860217400,AD2500001044,21,37,37,0,0,,,,,,,,
202202140215,1860217400,AD2500001044,0,6,0,1,5,18,1,4,13,,,,
202202211315,1860217400,AD2500001044,20,46,46,0,0,144,144,0,0,,,,
202202180555,1860217400,AD2500001044,4,17,5,3,9,,,,,,,,
202202111455,1860217400,AD2500001044,16,24,24,0,0,,,,,,,,
202202140235,1860217400,AD2500001044,0,15,3,5,7,,,,,,,,
202202211335,1860217400,AD2500001044,17,82,82,0,0,,,,,,,,
202202180615,1860217400,AD2500001044,8,11,1,4,6,29,3,8,18,,,,
202202140255,1860217400,AD2500001044,0,7,2,1,4,,,,,,,,
202202111515,1860217400,AD2500001044,30,55,55,0,0,135,135,0,0,,,,
202202211355,1860217400,AD2500001044,14,46,46,0,0,,,,,,,,
202202180635,1860217400,AD2500001044,9,18,6,4,8,,,,,,,,
202202140315,1860217400,AD2500001044,0,6,1,0,5,15,2,4,9,,,,
202202111535,1860217400,AD2500001044,39,46,46,0,0,,,,,,,,
202202211415,1860217400,AD2500001044,26,72,72,0,0,168,168,0,0,,,,
202202180655,1860217400,AD2500001044,14,14,3,3,8,,,,,,,,
202202140335,1860217400,AD2500001044,0,7,4,1,2,,,,,,,,
202202111555,1860217400,AD2500001044,25,30,30,0,0,,,,,,,,
202202211435,1860217400,AD2500001044,37,67,67,0,0,,,,,,,,
202202180715,1860217400,AD2500001044,38,9,9,0,0,44,37,4,3,,,,
202202140355,1860217400,AD2500001044,0,5,2,1,2,,,,,,,,
202202111615,1860217400,AD2500001044,14,45,45,0,0,124,124,0,0,,,,
202202211455,1860217400,AD2500001044,10,45,45,0,0,,,,,,,,
202202180735,1860217400,AD2500001044,62,19,14,2,3,,,,,,,,
202202140415,1860217400,AD2500001044,0,8,3,0,5,25,4,7,14,,,,
202202111635,1860217400,AD2500001044,39,47,47,0,0,,,,,,,,
202202010550,1860217400,AD2500001044,0,14,5,2,7,,,,,,,,
202202211515,1860217400,AD2500001044,23,90,90,0,0,200,200,0,0,,,,
202202010410,1860217400,AD2500001044,0,4,2,0,2,,,,,,,,
202202272155,1860217400,AD2500001044,5,37,10,10,17,,,,,,,,
202202020810,1860217400,AD2500001044,10,30,22,6,2,,,,,,,,
202202011830,1860217400,AD2500001044,7,123,123,0,0,276,276,0,0,,,,
202202010050,1860217400,AD2500001044,0,15,6,4,5,,,,,,,,
202202272215,1860217400,AD2500001044,15,51,12,16,23,100,25,29,46,,,,
202202020830,1860217400,AD2500001044,4,79,47,16,16,202,129,38,35,,,,
202202011850,1860217400,AD2500001044,4,83,83,0,0,,,,,,,,
202202021930,1860217400,AD2500001044,10,103,103,0,0,243,214,13,16,,,,
202202272235,1860217400,AD2500001044,3,44,11,14,19,,,,,,,,
202202020850,1860217400,AD2500001044,10,86,51,27,8,,,,,,,,
202202011910,1860217400,AD2500001044,17,57,57,0,0,,,,,,,,
202202021950,1860217400,AD2500001044,11,82,38,18,26,,,,,,,,
202202272255,1860217400,AD2500001044,2,19,5,3,11,,,,,,,,
202202020910,1860217400,AD2500001044,2,40,27,10,3,,,,,,,,
202202011930,1860217400,AD2500001044,21,76,76,0,0,196,170,6,20,,,,
202202022010,1860217400,AD2500001044,25,50,16,14,20,,,,,,,,
202202041330,1860217400,AD2500001044,31,32,32,0,0,112,112,0,0,,,,
202202272315,1860217400,AD2500001044,8,35,9,9,17,81,23,25,33,,,,
202202040110,1860217400,AD2500001044,0,11,2,4,5,,,,,,,,
202202041350,1860217400,AD2500001044,39,47,47,0,0,,,,,,,,
202202272335,1860217400,AD2500001044,3,19,3,5,11,,,,,,,,
202202040130,1860217400,AD2500001044,0,14,1,2,11,41,12,10,19,,,,
202202050050,1860217400,AD2500001044,3,16,8,3,5,,,,,,,,
202202041410,1860217400,AD2500001044,18,28,28,0,0,,,,,,,,
202202272355,1860217400,AD2500001044,0,19,3,4,12,,,,,,,,
202202040150,1860217400,AD2500001044,0,11,3,0,8,,,,,,,,
202202050110,1860217400,AD2500001044,0,9,1,3,5,,,,,,,,
202202041430,1860217400,AD2500001044,20,50,50,0,0,123,123,0,0,,,,
202202280015,1860217400,AD2500001044,12,27,8,7,12,46,10,12,24,,,,
202202040210,1860217400,AD2500001044,0,10,4,4,2,,,,,,,,
202202050130,1860217400,AD2500001044,2,12,2,4,6,35,7,9,19,,,,
202202061850,1860217400,AD2500001044,12,62,62,0,0,,,,,,,,
202202280035,1860217400,AD2500001044,0,13,3,4,6,,,,,,,,
202202060630,1860217400,AD2500001044,2,11,2,5,4,32,8,11,13,,,,
202202061910,1860217400,AD2500001044,6,36,36,0,0,,,,,,,,
202202070450,1860217400,AD2500001044,0,9,2,4,3,,,,,,,,
202202280055,1860217400,AD2500001044,2,9,2,4,3,,,,,,,,
202202060650,1860217400,AD2500001044,9,20,5,6,9,,,,,,,,
202202061930,1860217400,AD2500001044,4,58,58,0,0,142,123,8,11,,,,
202202070510,1860217400,AD2500001044,4,10,4,2,4,,,,,,,,
202202280115,1860217400,AD2500001044,0,17,5,5,7,33,9,9,15,,,,
202202060710,1860217400,AD2500001044,0,22,16,3,3,,,,,,,,
202202061950,1860217400,AD2500001044,6,76,21,24,31,,,,,,,,
202202070530,1860217400,AD2500001044,5,19,7,5,7,36,12,9,15,,,,
202202280135,1860217400,AD2500001044,0,6,1,0,5,,,,,,,,
202202060730,1860217400,AD2500001044,6,13,9,3,1,43,24,13,6,,,,
202202172050,1860217400,AD2500001044,13,60,24,12,24,,,,,,,,
202202132110,1860217400,AD2500001044,0,48,20,17,11,,,,,,,,
202202070550,1860217400,AD2500001044,12,16,6,3,7,,,,,,,,
202202280155,1860217400,AD2500001044,0,16,1,2,13,,,,,,,,
202202172110,1860217400,AD2500001044,16,49,16,15,18,,,,,,,,
202202132130,1860217400,AD2500001044,0,56,20,15,21,141,44,42,55,,,,
202202280215,1860217400,AD2500001044,0,6,0,1,5,18,1,4,13,,,,
202202210430,1860217400,AD2500001044,0,7,0,2,5,32,8,5,19,,,,
202202172130,1860217400,AD2500001044,19,66,23,16,27,161,64,42,55,,,,
202202132150,1860217400,AD2500001044,0,33,10,8,15,,,,,,,,
202202280235,1860217400,AD2500001044,0,15,3,5,7,,,,,,,,
202202210450,1860217400,AD2500001044,2,9,2,4,3,,,,,,,,
202202172150,1860217400,AD2500001044,12,56,20,16,20,,,,,,,,
202202132210,1860217400,AD2500001044,0,38,9,12,17,,,,,,,,
202202280255,1860217400,AD2500001044,0,7,2,1,4,,,,,,,,
202202210510,1860217400,AD2500001044,4,10,4,2,4,,,,,,,,
202202172210,1860217400,AD2500001044,3,31,9,12,10,,,,,,,,
202202132230,1860217400,AD2500001044,0,57,16,11,30,121,33,28,60,,,,
202202280315,1860217400,AD2500001044,0,6,1,0,5,15,2,4,9,,,,
202202210530,1860217400,AD2500001044,2,19,7,5,7,36,12,9,15,,,,
202202172230,1860217400,AD2500001044,11,41,8,20,13,109,33,39,37,,,,
202202132250,1860217400,AD2500001044,0,28,9,6,13,,,,,,,,
202202280335,1860217400,AD2500001044,2,7,4,1,2,,,,,,,,
202202210550,1860217400,AD2500001044,8,16,6,3,7,,,,,,,,
202202172250,1860217400,AD2500001044,8,32,18,6,8,,,,,,,,
202202132310,1860217400,AD2500001044,0,16,4,5,7,,,,,,,,
202202280355,1860217400,AD2500001044,0,5,2,1,2,,,,,,,,
202202210610,1860217400,AD2500001044,6,10,3,3,4,,,,,,,,
202202172310,1860217400,AD2500001044,0,16,6,3,7,,,,,,,,
202202132330,1860217400,AD2500001044,0,31,10,8,13,65,18,14,33,,,,
202202280415,1860217400,AD2500001044,0,8,3,0,5,25,4,7,14,,,,
202202210630,1860217400,AD2500001044,4,39,12,11,16,96,31,19,46,,,,
202202172330,1860217400,AD2500001044,6,25,4,10,11,66,17,18,31,,,,
202202132350,1860217400,AD2500001044,0,21,7,3,11,,,,,,,,
202202280435,1860217400,AD2500001044,3,17,5,2,10,,,,,,,,
202202210650,1860217400,AD2500001044,31,40,8,8,24,,,,,,,,
202202172350,1860217400,AD2500001044,2,19,5,5,9,,,,,,,,
202202140010,1860217400,AD2500001044,0,10,4,4,2,,,,,,,,
202202280455,1860217400,AD2500001044,0,6,3,2,1,,,,,,,,
202202210710,1860217400,AD2500001044,43,27,14,6,7,,,,,,,,
202202180010,1860217400,AD2500001044,7,14,5,5,4,,,,,,,,
202202140030,1860217400,AD2500001044,0,9,0,1,8,30,6,6,18,,,,
202202280515,1860217400,AD2500001044,2,6,1,0,5,33,8,3,22,,,,
202202210730,1860217400,AD2500001044,70,45,28,16,1,105,72,29,4,,,,
202202180030,1860217400,AD2500001044,2,18,6,5,7,39,11,13,15,,,,
202202140050,1860217400,AD2500001044,0,7,1,0,6,,,,,,,,
202202280535,1860217400,AD2500001044,3,9,3,1,5,,,,,,,,
202202210750,1860217400,AD2500001044,69,39,30,6,3,,,,,,,,
202202180050,1860217400,AD2500001044,0,21,5,9,7,,,,,,,,
202202140110,1860217400,AD2500001044,0,9,5,2,2,,,,,,,,
202202280555,1860217400,AD2500001044,8,14,4,4,6,,,,,,,,
202202210810,1860217400,AD2500001044,58,32,21,8,3,,,,,,,,
202202180110,1860217400,AD2500001044,0,11,2,4,5,,,,,,,,
202202140130,1860217400,AD2500001044,0,8,5,2,1,20,9,4,7,,,,
202202280615,1860217400,AD2500001044,13,30,5,7,18,82,16,13,53,,,,
202202210830,1860217400,AD2500001044,93,62,48,9,5,166,132,24,10,,,,
202202180130,1860217400,AD2500001044,0,14,1,2,11,41,12,10,19,,,,
202202140150,1860217400,AD2500001044,0,12,6,1,5,,,,,,,,
202202280635,1860217400,AD2500001044,11,30,9,3,18,,,,,,,,
202202210850,1860217400,AD2500001044,70,68,61,5,2,,,,,,,,
202202180150,1860217400,AD2500001044,0,11,3,0,8,,,,,,,,
202202140210,1860217400,AD2500001044,0,5,2,2,1,,,,,,,,
202202280655,1860217400,AD2500001044,18,20,5,2,13,,,,,,,,
202202210910,1860217400,AD2500001044,35,34,21,11,2,,,,,,,,
202202180210,1860217400,AD2500001044,0,10,4,4,2,,,,,,,,
202202140230,1860217400,AD2500001044,0,11,1,5,5,32,5,14,13,,,,
202202280715,1860217400,AD2500001044,43,43,30,7,6,90,65,16,9,,,,
202202210930,1860217400,AD2500001044,63,49,32,14,3,140,95,33,12,,,,
202202180230,1860217400,AD2500001044,0,9,2,4,3,33,6,10,17,,,,
202202140250,1860217400,AD2500001044,0,9,1,3,5,,,,,,,,
202202280735,1860217400,AD2500001044,43,41,32,8,1,,,,,,,,
202202210950,1860217400,AD2500001044,45,49,31,13,5,,,,,,,,
202202180250,1860217400,AD2500001044,0,6,1,1,4,,,,,,,,
202202140310,1860217400,AD2500001044,0,6,1,3,2,,,,,,,,
202202211010,1860217400,AD2500001044,16,37,28,4,5,,,,,,,,
202202011110,1860217400,AD2500001044,9,32,32,0,0,,,,,,,,
202202180310,1860217400,AD2500001044,0,5,1,0,4,,,,,,,,
202202140330,1860217400,AD2500001044,0,7,2,4,1,21,8,6,7,,,,
202202211030,1860217400,AD2500001044,26,39,28,10,1,170,159,10,1,,,,
202202011130,1860217400,AD2500001044,9,75,75,0,0,177,177,0,0,,,,
202202180330,1860217400,AD2500001044,0,5,2,0,3,15,2,2,11,,,,
202202140350,1860217400,AD2500001044,0,6,2,2,2,,,,,,,,
202202211050,1860217400,AD2500001044,12,81,81,0,0,,,,,,,,
202202011150,1860217400,AD2500001044,12,65,65,0,0,,,,,,,,
202202180350,1860217400,AD2500001044,0,5,1,1,3,,,,,,,,
202202140410,1860217400,AD2500001044,0,9,3,0,6,,,,,,,,
202202211110,1860217400,AD2500001044,14,48,48,0,0,,,,,,,,
202202011210,1860217400,AD2500001044,18,49,49,0,0,,,,,,,,
202202180410,1860217400,AD2500001044,0,8,1,2,5,,,,,,,,
202202140430,1860217400,AD2500001044,0,7,0,2,5,32,8,5,19,,,,
202202211130,1860217400,AD2500001044,37,57,57,0,0,150,150,0,0,,,,
202202031750,1860217400,AD2500001044,25,51,51,0,0,,,,,,,,
202202180430,1860217400,AD2500001044,0,5,0,3,2,14,2,4,8,,,,
202202140450,1860217400,AD2500001044,0,9,2,4,3,,,,,,,,
202202211150,1860217400,AD2500001044,39,77,77,0,0,,,,,,,,
202202031810,1860217400,AD2500001044,20,60,60,0,0,,,,,,,,
202202180450,1860217400,AD2500001044,4,5,2,1,2,,,,,,,,
202202140510,1860217400,AD2500001044,0,10,4,2,4,,,,,,,,
202202211210,1860217400,AD2500001044,10,42,42,0,0,,,,,,,,
202202031830,1860217400,AD2500001044,17,51,51,0,0,141,141,0,0,,,,
202202180510,1860217400,AD2500001044,0,10,1,7,2,,,,,,,,
202202140530,1860217400,AD2500001044,0,19,7,5,7,36,12,9,15,,,,
202202211230,1860217400,AD2500001044,17,78,78,0,0,188,188,0,0,,,,
202202052250,1860217400,AD2500001044,3,27,9,7,11,,,,,,,,
202202180530,1860217400,AD2500001044,3,7,2,1,4,23,7,3,13,,,,
202202140550,1860217400,AD2500001044,0,16,6,3,7,,,,,,,,
202202211250,1860217400,AD2500001044,10,69,69,0,0,,,,,,,,
202202052310,1860217400,AD2500001044,0,15,4,4,7,,,,,,,,
202202180550,1860217400,AD2500001044,0,10,2,2,6,,,,,,,,
202202140610,1860217400,AD2500001044,0,10,3,3,4,,,,,,,,
202202211310,1860217400,AD2500001044,27,45,45,0,0,,,,,,,,
202202052330,1860217400,AD2500001044,0,27,10,6,11,75,27,21,27,,,,
202202180610,1860217400,AD2500001044,8,4,1,0,3,,,,,,,,
202202140630,1860217400,AD2500001044,0,39,12,11,16,96,31,19,46,,,,
202202211330,1860217400,AD2500001044,29,69,69,0,0,194,194,0,0,,,,
202202052350,1860217400,AD2500001044,7,31,13,7,11,,,,,,,,
202202180630,1860217400,AD2500001044,13,12,4,1,7,40,12,9,19,,,,
202202140650,1860217400,AD2500001044,0,40,8,8,24,,,,,,,,
202202211350,1860217400,AD2500001044,36,82,82,0,0,,,,,,,,
202202010600,1860217400,AD2500001044,4,26,5,5,16,76,17,16,43,410,154,74,182
202202010420,1860217400,AD2500001044,0,6,3,2,1,,,,,,,,
202202110930,1860217400,AD2500001044,32,26,22,2,2,65,57,3,5,,,,
202202010040,1860217400,AD2500001044,0,20,8,4,8,,,,,,,,
202202010720,1860217400,AD2500001044,10,37,22,6,9,,,,,,,,
202202020940,1860217400,AD2500001044,6,47,33,13,1,,,,,,,,
202202012000,1860217400,AD2500001044,9,83,27,23,33,193,65,51,77,736,264,178,294
202202110950,1860217400,AD2500001044,26,24,22,2,0,,,,,,,,
202202022040,1860217400,AD2500001044,10,68,34,10,24,,,,,,,,
202202021000,1860217400,AD2500001044,18,94,48,38,8,259,152,82,25,1062,802,195,65
202202012020,1860217400,AD2500001044,14,49,17,9,23,,,,,,,,
202202111010,1860217400,AD2500001044,26,36,34,2,0,,,,,,,,
202202022100,1860217400,AD2500001044,12,89,45,16,28,230,119,39,72,822,340,206,276
202202021020,1860217400,AD2500001044,15,118,65,37,16,,,,,,,,
202202012040,1860217400,AD2500001044,5,55,20,11,24,,,,,,,,
202202111030,1860217400,AD2500001044,28,31,26,3,2,89,84,3,2,,,,
202202041440,1860217400,AD2500001044,23,36,36,0,0,,,,,,,,
202202022120,1860217400,AD2500001044,9,80,36,18,26,,,,,,,,
202202040220,1860217400,AD2500001044,0,10,2,3,5,,,,,,,,
202202111050,1860217400,AD2500001044,38,27,27,0,0,,,,,,,,
202202041500,1860217400,AD2500001044,12,64,64,0,0,150,150,0,0,517,517,0,0
202202022140,1860217400,AD2500001044,0,50,22,10,18,,,,,,,,
202202040240,1860217400,AD2500001044,0,9,3,3,3,,,,,,,,
202202111110,1860217400,AD2500001044,32,17,17,0,0,,,,,,,,
202202050040,1860217400,AD2500001044,0,10,4,2,4,,,,,,,,
202202041520,1860217400,AD2500001044,29,48,48,0,0,,,,,,,,
202202040300,1860217400,AD2500001044,0,8,2,3,3,19,6,4,9,75,20,15,40
202202111130,1860217400,AD2500001044,19,35,35,0,0,117,117,0,0,,,,
202202050100,1860217400,AD2500001044,0,31,11,7,13,51,15,14,22,132,33,36,63
202202041540,1860217400,AD2500001044,19,29,29,0,0,,,,,,,,
202202040320,1860217400,AD2500001044,0,10,2,4,4,,,,,,,,
202202111150,1860217400,AD2500001044,24,57,57,0,0,,,,,,,,
202202061840,1860217400,AD2500001044,9,40,40,0,0,,,,,,,,
202202050120,1860217400,AD2500001044,0,11,2,4,5,,,,,,,,
202202060620,1860217400,AD2500001044,6,16,6,5,5,,,,,,,,
202202111210,1860217400,AD2500001044,32,28,28,0,0,,,,,,,,
202202061900,1860217400,AD2500001044,0,63,63,0,0,162,162,0,0,610,477,61,72
