datetime,LINK_ID,ROAD_ROUTE_ID,SECTN_CAR_CNT,TR_VOL_5MN,SM_TR_VOL_5MN,MD_TR_VOL_5MN,LG_TR_VOL_5MN,TR_VOL_15MN,SM_TR_VOL_15MN,MD_TR_VOL_15MN,LG_TR_VOL_15MN,TR_VOL_YMDH,SM_TR_VOL_YMDH,MD_TR_VOL_YMDH,LG_TR_VOL_YMDH
202201142150,1860217400,AD2500001044,5,50,21,9,20,,,,,,,,
202201220150,1860217400,AD2500001044,2,9,3,3,3,,,,,,,,
202201241330,1860217400,AD2500001044,38,69,69,0,0,194,194,0,0,,,,
202201112310,1860217400,AD2500001044,0,25,11,8,6,,,,,,,,
202201142210,1860217400,AD2500001044,4,37,13,9,15,,,,,,,,
202201220210,1860217400,AD2500001044,2,5,1,3,1,,,,,,,,
202201241350,1860217400,AD2500001044,22,82,82,0,0,,,,,,,,
202201112330,1860217400,AD2500001044,2,24,7,5,12,64,20,14,30,,,,
202201142230,1860217400,AD2500001044,15,50,21,11,18,97,34,28,35,,,,
202201220230,1860217400,AD2500001044,0,10,1,2,7,32,5,10,17,,,,
202201241410,1860217400,AD2500001044,27,56,56,0,0,,,,,,,,
202201112350,1860217400,AD2500001044,4,37,15,13,9,,,,,,,,
202201142250,1860217400,AD2500001044,6,27,8,9,10,,,,,,,,
202201220250,1860217400,AD2500001044,0,5,1,1,3,,,,,,,,
202201241430,1860217400,AD2500001044,22,63,63,0,0,172,172,0,0,,,,
202201120010,1860217400,AD2500001044,0,7,1,1,5,,,,,,,,
202201142310,1860217400,AD2500001044,0,14,5,2,7,,,,,,,,
202201220310,1860217400,AD2500001044,0,6,0,1,5,,,,,,,,
202201241450,1860217400,AD2500001044,5,56,56,0,0,,,,,,,,
202201120030,1860217400,AD2500001044,0,25,9,5,11,59,19,16,24,,,,
202201142330,1860217400,AD2500001044,0,19,7,4,8,54,18,15,21,,,,
202201220330,1860217400,AD2500001044,0,9,4,1,4,33,5,4,24,,,,
202201241510,1860217400,AD2500001044,30,42,42,0,0,,,,,,,,
202201120050,1860217400,AD2500001044,0,14,3,5,6,,,,,,,,
202201142350,1860217400,AD2500001044,0,24,9,6,9,,,,,,,,
202201220350,1860217400,AD2500001044,0,15,6,7,2,,,,,,,,
202201241530,1860217400,AD2500001044,33,84,84,0,0,218,218,0,0,,,,
202201120110,1860217400,AD2500001044,0,11,8,2,1,,,,,,,,
202201150010,1860217400,AD2500001044,6,21,9,2,10,,,,,,,,
202201220410,1860217400,AD2500001044,0,8,1,3,4,,,,,,,,
202201241550,1860217400,AD2500001044,22,85,85,0,0,,,,,,,,
202201120130,1860217400,AD2500001044,0,14,5,4,5,37,10,10,17,,,,
202201150030,1860217400,AD2500001044,0,19,9,4,6,44,18,10,16,,,,
202201220430,1860217400,AD2500001044,0,7,0,2,5,20,3,7,10,,,,
202201241610,1860217400,AD2500001044,18,61,61,0,0,,,,,,,,
202201120150,1860217400,AD2500001044,3,8,3,2,3,,,,,,,,
202201150050,1860217400,AD2500001044,5,16,8,3,5,,,,,,,,
202201220450,1860217400,AD2500001044,0,6,0,1,5,,,,,,,,
202201241630,1860217400,AD2500001044,44,81,81,0,0,245,245,0,0,,,,
202201120210,1860217400,AD2500001044,0,13,5,3,5,,,,,,,,
202201150110,1860217400,AD2500001044,4,9,1,3,5,,,,,,,,
202201220510,1860217400,AD2500001044,2,8,2,2,4,,,,,,,,
202201241650,1860217400,AD2500001044,37,92,92,0,0,,,,,,,,
202201120230,1860217400,AD2500001044,5,21,6,3,12,36,8,9,19,,,,
202201150130,1860217400,AD2500001044,0,12,2,4,6,35,7,9,19,,,,
202201220530,1860217400,AD2500001044,4,5,2,2,1,22,5,6,11,,,,
202201241710,1860217400,AD2500001044,18,69,69,0,0,,,,,,,,
202201120250,1860217400,AD2500001044,0,8,2,1,5,,,,,,,,
202201150150,1860217400,AD2500001044,0,9,3,3,3,,,,,,,,
202201220550,1860217400,AD2500001044,0,11,2,3,6,,,,,,,,
202201241730,1860217400,AD2500001044,34,126,126,0,0,300,300,0,0,,,,
202201120310,1860217400,AD2500001044,2,8,0,5,3,,,,,,,,
202201150210,1860217400,AD2500001044,0,5,1,3,1,,,,,,,,
202201220610,1860217400,AD2500001044,6,16,4,6,6,,,,,,,,
202201241750,1860217400,AD2500001044,20,101,101,0,0,,,,,,,,
202201120330,1860217400,AD2500001044,0,7,0,3,4,23,3,5,15,,,,
202201150230,1860217400,AD2500001044,0,10,1,2,7,32,5,10,17,,,,
202201220630,1860217400,AD2500001044,9,14,2,2,10,42,12,5,25,,,,
202201120350,1860217400,AD2500001044,0,7,2,1,4,,,,,,,,
202201241810,1860217400,AD2500001044,25,110,110,0,0,,,,,,,,
202201150250,1860217400,AD2500001044,0,5,1,1,3,,,,,,,,
202201220650,1860217400,AD2500001044,6,15,4,3,8,,,,,,,,
202201120410,1860217400,AD2500001044,0,8,2,1,5,,,,,,,,
202201241830,1860217400,AD2500001044,23,122,122,0,0,297,297,0,0,,,,
202201150310,1860217400,AD2500001044,0,6,0,1,5,,,,,,,,
202201220710,1860217400,AD2500001044,2,11,5,1,5,,,,,,,,
202201241850,1860217400,AD2500001044,11,99,99,0,0,,,,,,,,
202201150330,1860217400,AD2500001044,0,9,4,1,4,33,5,4,24,,,,
202201281430,1860217400,AD2500001044,29,50,50,0,0,123,123,0,0,,,,
202201220730,1860217400,AD2500001044,10,11,5,1,5,25,15,2,8,,,,
202201241910,1860217400,AD2500001044,9,71,71,0,0,,,,,,,,
202201150350,1860217400,AD2500001044,0,15,6,7,2,,,,,,,,
202201281450,1860217400,AD2500001044,42,45,45,0,0,,,,,,,,
202201220750,1860217400,AD2500001044,9,13,8,4,1,,,,,,,,
202201241930,1860217400,AD2500001044,26,83,83,0,0,241,208,9,24,,,,
202201150410,1860217400,AD2500001044,0,8,1,3,4,,,,,,,,
202201281510,1860217400,AD2500001044,31,41,41,0,0,,,,,,,,
202201220810,1860217400,AD2500001044,19,13,8,3,2,,,,,,,,
202201312150,1860217400,AD2500001044,8,59,25,12,22,,,,,,,,
202201241950,1860217400,AD2500001044,7,101,37,26,38,,,,,,,,
202201010705,1860217400,AD2500001044,6,21,14,3,4,,,,,,,,
202201281530,1860217400,AD2500001044,21,37,37,0,0,112,112,0,0,,,,
202201010105,1860217400,AD2500001044,2,11,3,4,4,,,,,,,,
202201021725,1860217400,AD2500001044,9,40,40,0,0,,,,,,,,
202201312210,1860217400,AD2500001044,5,52,23,12,17,,,,,,,,
202201010805,1860217400,AD2500001044,7,18,15,2,1,,,,,,,,
202201281550,1860217400,AD2500001044,58,36,36,0,0,,,,,,,,
202201021745,1860217400,AD2500001044,22,66,66,0,0,197,197,0,0,,,,
202201312230,1860217400,AD2500001044,4,47,22,9,16,118,53,28,37,,,,
202201030105,1860217400,AD2500001044,0,15,2,5,8,,,,,,,,
202201281610,1860217400,AD2500001044,28,32,32,0,0,,,,,,,,
202201021805,1860217400,AD2500001044,39,61,61,0,0,,,,,,,,
202201312250,1860217400,AD2500001044,7,31,9,7,15,,,,,,,,
202201030125,1860217400,AD2500001044,0,7,2,3,2,,,,,,,,
202201281630,1860217400,AD2500001044,39,55,55,0,0,129,129,0,0,,,,
202201021825,1860217400,AD2500001044,16,38,38,0,0,,,,,,,,
202201312310,1860217400,AD2500001044,2,27,10,6,11,,,,,,,,
202201030145,1860217400,AD2500001044,0,4,1,3,0,32,8,6,18,,,,
202201281650,1860217400,AD2500001044,23,57,57,0,0,,,,,,,,
202201050005,1860217400,AD2500001044,0,27,8,8,11,,,,,,,,
202201312330,1860217400,AD2500001044,0,36,13,12,11,98,30,29,39,,,,
202201050725,1860217400,AD2500001044,13,13,6,7,0,,,,,,,,
202201281710,1860217400,AD2500001044,20,38,38,0,0,,,,,,,,
202201050025,1860217400,AD2500001044,0,20,5,6,9,,,,,,,,
202201312350,1860217400,AD2500001044,6,41,17,10,14,,,,,,,,
202201050745,1860217400,AD2500001044,37,32,19,8,5,102,69,25,8,,,,
202201281730,1860217400,AD2500001044,34,57,57,0,0,149,149,0,0,,,,
202201050045,1860217400,AD2500001044,2,10,5,0,5,33,11,6,16,,,,
202201010425,1860217400,AD2500001044,0,6,1,3,2,,,,,,,,
202201050805,1860217400,AD2500001044,69,42,29,13,0,,,,,,,,
202201281750,1860217400,AD2500001044,37,60,60,0,0,,,,,,,,
202201050105,1860217400,AD2500001044,0,12,7,3,2,,,,,,,,
202201011905,1860217400,AD2500001044,18,51,51,0,0,,,,,,,,
202201050825,1860217400,AD2500001044,48,41,28,10,3,,,,,,,,
202201281810,1860217400,AD2500001044,32,34,34,0,0,,,,,,,,
202201070605,1860217400,AD2500001044,14,10,2,4,4,,,,,,,,
202201011925,1860217400,AD2500001044,8,29,29,0,0,,,,,,,,
202201071325,1860217400,AD2500001044,9,17,17,0,0,,,,,,,,
202201281830,1860217400,AD2500001044,45,46,46,0,0,132,132,0,0,,,,
202201070625,1860217400,AD2500001044,6,7,1,2,4,,,,,,,,
202201011945,1860217400,AD2500001044,3,78,43,9,26,191,99,31,61,,,,
202201071345,1860217400,AD2500001044,15,40,40,0,0,112,112,0,0,,,,
202201281850,1860217400,AD2500001044,24,32,32,0,0,,,,,,,,
202201070645,1860217400,AD2500001044,23,15,2,7,6,42,9,13,20,,,,
202201040145,1860217400,AD2500001044,0,21,8,6,7,51,22,11,18,,,,
202201071405,1860217400,AD2500001044,13,45,45,0,0,,,,,,,,
202201281910,1860217400,AD2500001044,8,24,24,0,0,,,,,,,,
202201211145,1860217400,AD2500001044,21,40,40,0,0,118,118,0,0,,,,
202201040205,1860217400,AD2500001044,0,18,5,6,7,,,,,,,,
202201071425,1860217400,AD2500001044,21,21,21,0,0,,,,,,,,
202201281930,1860217400,AD2500001044,11,41,41,0,0,120,100,8,12,,,,
202201232325,1860217400,AD2500001044,0,17,5,7,5,,,,,,,,
202201211205,1860217400,AD2500001044,40,49,49,0,0,,,,,,,,
202201040225,1860217400,AD2500001044,0,8,2,1,5,,,,,,,,
202201281950,1860217400,AD2500001044,22,47,18,9,20,,,,,,,,
202201232345,1860217400,AD2500001044,0,17,3,8,6,57,13,15,29,,,,
202201211225,1860217400,AD2500001044,19,13,13,0,0,,,,,,,,
202201040245,1860217400,AD2500001044,0,9,2,1,6,27,11,2,14,,,,
202201282010,1860217400,AD2500001044,3,27,11,6,10,,,,,,,,
202201240005,1860217400,AD2500001044,5,21,3,8,10,,,,,,,,
202201211245,1860217400,AD2500001044,22,54,54,0,0,121,121,0,0,,,,
202201060745,1860217400,AD2500001044,55,16,11,5,0,46,34,9,3,,,,
202201282030,1860217400,AD2500001044,17,46,18,13,15,114,42,31,41,,,,
202201240025,1860217400,AD2500001044,0,5,0,3,2,,,,,,,,
202201211305,1860217400,AD2500001044,16,42,42,0,0,,,,,,,,
202201060805,1860217400,AD2500001044,92,32,19,12,1,,,,,,,,
202201282050,1860217400,AD2500001044,5,53,20,13,20,,,,,,,,
202201240045,1860217400,AD2500001044,0,17,4,2,11,33,7,6,20,,,,
202201211325,1860217400,AD2500001044,28,17,17,0,0,,,,,,,,
202201060825,1860217400,AD2500001044,53,16,13,2,1,,,,,,,,
202201282110,1860217400,AD2500001044,14,35,17,6,12,,,,,,,,
202201240105,1860217400,AD2500001044,2,15,2,5,8,,,,,,,,
202201211345,1860217400,AD2500001044,22,40,40,0,0,112,112,0,0,,,,
202201060845,1860217400,AD2500001044,64,23,19,4,0,77,61,12,4,,,,
202201140045,1860217400,AD2500001044,0,7,1,3,3,34,7,15,12,,,,
202201282130,1860217400,AD2500001044,5,54,21,19,14,120,48,37,35,,,,
202201240125,1860217400,AD2500001044,2,7,2,3,2,,,,,,,,
202201211405,1860217400,AD2500001044,20,45,45,0,0,,,,,,,,
202201140105,1860217400,AD2500001044,0,10,0,2,8,,,,,,,,
202201282150,1860217400,AD2500001044,16,50,21,9,20,,,,,,,,
202201240145,1860217400,AD2500001044,0,4,1,3,0,32,8,6,18,,,,
202201211425,1860217400,AD2500001044,8,21,21,0,0,,,,,,,,
202201140125,1860217400,AD2500001044,0,11,4,3,4,,,,,,,,
202201282210,1860217400,AD2500001044,5,37,13,9,15,,,,,,,,
202201240205,1860217400,AD2500001044,0,9,2,5,2,,,,,,,,
202201211445,1860217400,AD2500001044,23,46,46,0,0,115,115,0,0,,,,
202201140145,1860217400,AD2500001044,0,9,4,3,2,29,8,6,15,,,,
202201282230,1860217400,AD2500001044,17,50,21,11,18,97,34,28,35,,,,
202201240225,1860217400,AD2500001044,0,4,0,0,4,,,,,,,,
202201211505,1860217400,AD2500001044,18,45,45,0,0,,,,,,,,
202201140205,1860217400,AD2500001044,0,14,2,6,6,,,,,,,,
202201282250,1860217400,AD2500001044,7,27,8,9,10,,,,,,,,
202201240245,1860217400,AD2500001044,0,14,1,3,10,30,4,7,19,,,,
202201211525,1860217400,AD2500001044,15,32,32,0,0,,,,,,,,
202201140225,1860217400,AD2500001044,0,5,1,2,2,,,,,,,,
202201282310,1860217400,AD2500001044,3,14,5,2,7,,,,,,,,
202201240305,1860217400,AD2500001044,0,10,1,4,5,,,,,,,,
202201211545,1860217400,AD2500001044,20,54,54,0,0,120,120,0,0,,,,
202201140245,1860217400,AD2500001044,0,5,2,0,3,17,5,3,9,,,,
202201282330,1860217400,AD2500001044,3,19,7,4,8,54,18,15,21,,,,
202201240325,1860217400,AD2500001044,2,5,1,2,2,,,,,,,,
202201211605,1860217400,AD2500001044,12,69,69,0,0,,,,,,,,
202201140305,1860217400,AD2500001044,0,6,3,1,2,,,,,,,,
202201282350,1860217400,AD2500001044,0,24,9,6,9,,,,,,,,
202201240345,1860217400,AD2500001044,0,6,1,1,4,17,5,4,8,,,,
202201211625,1860217400,AD2500001044,21,36,36,0,0,,,,,,,,
202201140325,1860217400,AD2500001044,0,4,1,0,3,,,,,,,,
202201290010,1860217400,AD2500001044,6,21,9,2,10,,,,,,,,
202201240405,1860217400,AD2500001044,2,7,3,1,3,,,,,,,,
202201010245,1860217400,AD2500001044,4,7,1,0,6,19,5,3,11,,,,
202201211645,1860217400,AD2500001044,26,50,50,0,0,135,135,0,0,,,,
202201010945,1860217400,AD2500001044,21,33,28,3,2,88,76,9,3,,,,
202201140345,1860217400,AD2500001044,0,5,2,1,2,15,4,3,8,,,,
202201240425,1860217400,AD2500001044,3,10,1,5,4,,,,,,,,
202201211705,1860217400,AD2500001044,42,59,59,0,0,,,,,,,,
202201031445,1860217400,AD2500001044,33,94,94,0,0,195,195,0,0,,,,
202201140405,1860217400,AD2500001044,0,8,2,2,4,,,,,,,,
202201240445,1860217400,AD2500001044,7,9,3,1,5,24,8,7,9,,,,
202201211725,1860217400,AD2500001044,14,26,26,0,0,,,,,,,,
202201031505,1860217400,AD2500001044,25,69,69,0,0,,,,,,,,
202201140425,1860217400,AD2500001044,0,4,2,1,1,,,,,,,,
202201240505,1860217400,AD2500001044,0,7,4,2,1,,,,,,,,
202201211745,1860217400,AD2500001044,43,51,51,0,0,150,150,0,0,,,,
202201031525,1860217400,AD2500001044,23,39,39,0,0,,,,,,,,
202201140445,1860217400,AD2500001044,0,6,3,1,2,17,6,3,8,,,,
202201240525,1860217400,AD2500001044,2,13,5,1,7,,,,,,,,
202201211805,1860217400,AD2500001044,29,49,49,0,0,,,,,,,,
202201140505,1860217400,AD2500001044,3,6,2,4,0,,,,,,,,
202201240545,1860217400,AD2500001044,7,15,1,4,10,45,11,11,23,,,,
202201052105,1860217400,AD2500001044,19,77,43,11,23,,,,,,,,
202201211825,1860217400,AD2500001044,0,38,38,0,0,,,,,,,,
202201140525,1860217400,AD2500001044,3,7,0,2,5,,,,,,,,
202201240605,1860217400,AD2500001044,7,31,7,8,16,,,,,,,,
202201052125,1860217400,AD2500001044,13,42,11,13,18,,,,,,,,
202201211845,1860217400,AD2500001044,34,44,44,0,0,98,98,0,0,,,,
202201140545,1860217400,AD2500001044,7,7,4,0,3,34,11,5,18,,,,
202201240625,1860217400,AD2500001044,7,24,4,4,16,,,,,,,,
202201052145,1860217400,AD2500001044,24,79,24,27,28,202,71,68,63,,,,
202201211905,1860217400,AD2500001044,29,36,36,0,0,,,,,,,,
202201140605,1860217400,AD2500001044,3,10,2,4,4,,,,,,,,
202201240645,1860217400,AD2500001044,16,44,9,16,19,104,22,26,56,,,,
202201052205,1860217400,AD2500001044,11,71,26,18,27,,,,,,,,
202201211925,1860217400,AD2500001044,13,27,27,0,0,,,,,,,,
202201140625,1860217400,AD2500001044,4,7,1,2,4,,,,,,,,
202201240705,1860217400,AD2500001044,30,41,18,6,17,,,,,,,,
202201110045,1860217400,AD2500001044,3,32,12,14,6,59,24,23,12,,,,
202201211945,1860217400,AD2500001044,26,45,16,12,17,107,40,26,41,,,,
202201140645,1860217400,AD2500001044,11,15,2,7,6,42,9,13,20,,,,
202201240725,1860217400,AD2500001044,25,17,11,6,0,,,,,,,,
202201110105,1860217400,AD2500001044,0,8,3,2,3,,,,,,,,
202201212005,1860217400,AD2500001044,30,54,20,13,21,,,,,,,,
202201140705,1860217400,AD2500001044,13,16,10,2,4,,,,,,,,
202201240745,1860217400,AD2500001044,64,33,22,9,2,101,73,20,8,,,,
202201110125,1860217400,AD2500001044,0,20,10,6,4,,,,,,,,
202201212025,1860217400,AD2500001044,15,30,13,6,11,,,,,,,,
202201140725,1860217400,AD2500001044,15,14,10,2,2,,,,,,,,
202201110145,1860217400,AD2500001044,0,21,8,6,7,51,22,11,18,,,,
202201240805,1860217400,AD2500001044,82,40,26,13,1,,,,,,,,
202201212045,1860217400,AD2500001044,25,49,22,12,15,139,61,31,47,,,,
202201140745,1860217400,AD2500001044,56,20,14,3,3,63,53,7,3,,,,
202201240825,1860217400,AD2500001044,66,31,22,9,0,,,,,,,,
202201110205,1860217400,AD2500001044,0,18,5,6,7,,,,,,,,
202201212105,1860217400,AD2500001044,13,62,19,14,29,,,,,,,,
202201140805,1860217400,AD2500001044,52,27,24,3,0,,,,,,,,
202201110225,1860217400,AD2500001044,0,8,2,1,5,,,,,,,,
202201240845,1860217400,AD2500001044,87,66,46,16,4,167,129,26,12,,,,
202201212125,1860217400,AD2500001044,0,24,8,6,10,,,,,,,,
202201140825,1860217400,AD2500001044,54,14,13,1,0,,,,,,,,
202201110245,1860217400,AD2500001044,0,9,2,1,6,27,11,2,14,,,,
202201240905,1860217400,AD2500001044,48,44,35,9,0,,,,,,,,
202201010020,1860217400,AD2500001044,2,23,9,4,10,,,,,,,,
202201010720,1860217400,AD2500001044,5,9,5,2,2,,,,,,,,
202201140845,1860217400,AD2500001044,57,24,22,1,1,57,50,5,2,,,,
202201110305,1860217400,AD2500001044,0,8,4,2,2,,,,,,,,
202201010120,1860217400,AD2500001044,4,11,2,4,5,,,,,,,,
202201140905,1860217400,AD2500001044,43,13,11,1,1,,,,,,,,
202201022000,1860217400,AD2500001044,11,56,18,19,19,172,72,43,57,594,201,182,211
202201110325,1860217400,AD2500001044,0,6,2,0,4,,,,,,,,
202201030320,1860217400,AD2500001044,0,4,0,2,2,,,,,,,,
202201140925,1860217400,AD2500001044,26,22,16,5,1,,,,,,,,
202201022020,1860217400,AD2500001044,21,59,15,23,21,,,,,,,,
202201110345,1860217400,AD2500001044,0,9,1,3,5,27,7,8,12,,,,
202201030340,1860217400,AD2500001044,0,7,2,1,4,,,,,,,,
202201140945,1860217400,AD2500001044,41,24,20,4,0,70,59,11,0,,,,
202201022040,1860217400,AD2500001044,5,31,6,17,8,,,,,,,,
202201110405,1860217400,AD2500001044,0,9,1,3,5,,,,,,,,
202201030400,1860217400,AD2500001044,0,10,2,1,7,26,8,2,16,107,28,21,58
202201141005,1860217400,AD2500001044,52,34,30,3,1,,,,,,,,
202201050220,1860217400,AD2500001044,0,13,4,5,4,,,,,,,,
202201110425,1860217400,AD2500001044,4,7,1,2,4,,,,,,,,
202201030420,1860217400,AD2500001044,5,7,0,2,5,,,,,,,,
202201141025,1860217400,AD2500001044,16,28,25,2,1,,,,,,,,
202201050240,1860217400,AD2500001044,0,9,2,5,2,,,,,,,,
202201110445,1860217400,AD2500001044,0,15,4,5,6,38,11,13,14,,,,
202201051000,1860217400,AD2500001044,27,94,48,38,8,259,152,82,25,1062,802,195,65
202201311145,1860217400,AD2500001044,19,74,74,0,0,195,195,0,0,,,,
202201050300,1860217400,AD2500001044,2,8,3,2,3,32,9,11,12,105,22,31,52
202201110505,1860217400,AD2500001044,2,5,3,0,2,,,,,,,,
202201051020,1860217400,AD2500001044,29,118,65,37,16,,,,,,,,
202201311205,1860217400,AD2500001044,28,78,78,0,0,,,,,,,,
202201050320,1860217400,AD2500001044,0,8,1,3,4,,,,,,,,
202201110525,1860217400,AD2500001044,2,13,4,2,7,,,,,,,,
202201051040,1860217400,AD2500001044,12,61,61,0,0,,,,,,,,
202201311225,1860217400,AD2500001044,10,38,38,0,0,,,,,,,,
202201070800,1860217400,AD2500001044,63,19,12,6,1,62,50,11,1,262,211,35,16
202201110545,1860217400,AD2500001044,11,28,5,5,18,66,16,10,40,,,,
202201071520,1860217400,AD2500001044,32,48,48,0,0,,,,,,,,
